기준년월,지역코드,통합시군구코드,지원센터코드,기부자구분코드,기부사업장종류코드,기부자명,기부금액,기부건수,기부자수
201605,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",파리바게트(삼성),424900,9,1
201605,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",파리바게트(망미점),387000,8,1
201605,부산,03000015,S04001,기업(개인사업자),"식품제조,가공업",드호네뜨,1355200,8,1
201605,부산,03000015,S04001,기업(개인사업자),"식품 도,소매업",(주)지에스리테일 주례점,1712760,17,1
201605,부산,03000015,S04001,기업(개인사업자),"식품 도,소매업",뚜레쥬르 부산사상터미널점,2248800,1,1
201605,부산,03000015,S04001,기업(개인사업자),"식품제조,가공업",으뜸유통주식회사,4340000,44,1
201605,부산,03000015,S04001,기업(개인사업자),"즉석판매,제조가공업",파리바게트엄궁점,200000,1,1
201605,부산,03000015,S04001,기업(개인사업자),"식품제조,가공업",김충호 과자점,2149900,1,1
201605,부산,03000015,S04001,기업(개인사업자),"식품제조,가공업",빵장수단팥빵,3390000,20,1
201605,부산,03000015,S04001,기업(개인사업자),"식품 도,소매업",(주)지에스리테일 신주례점,1166459,1,1
201605,부산,03000015,S04001,기업(개인사업자),"즉석판매,제조가공업",파리바게트주례점,666900,1,1
201605,부산,03000015,S04001,기업(개인사업자),"즉석판매,제조가공업",파리바게트(한신괘법),570100,1,1
201605,부산,03000015,S04001,기업(개인사업자),"식품제조,가공업",주례유엔아이점,1204200,1,1
201605,부산,03000015,S04001,기업(개인사업자),"식품제조,가공업",파리바게트구덕우성점,335800,1,1
201605,부산,03000100,S04101,기업(개인사업자),"식품제조,가공업",(주)전주특산유통,3200000,1,1
201605,부산,03000100,S04101,기업(개인사업자),"식품제조,가공업",마루베이커리,200000,2,1
201605,부산,03000100,S04101,기업(개인사업자),"식품제조,가공업",이지단팥빵,45900,3,1
201605,부산,03000100,S04101,기업(개인사업자),"식품 도,소매업",교리파리바게뜨,1096600,22,1
201605,부산,03000100,S04101,개인,기타,개인기부자,664400,8,1
201605,부산,03000006,S40001,단체,"식품 도,소매업",유창상사,1346670,1,1
201605,부산,03000006,S40001,기업(개인사업자),"식품 도,소매업",(주)오뚜기,4281334,5,1
201605,부산,03000006,S40001,단체,"식품 도,소매업",동부청과(주),140000,1,1
201605,부산,03000006,S40001,기업(개인사업자),기타,코코로브레드,3174800,8,1
201605,부산,03000006,S40001,개인,기타,개인기부자,26250000,1,1
201605,부산,03000006,S40001,단체,기타,롯데삼동복지재단,4996880,11,1
201605,부산,03000008,S40101,기업(개인사업자),"식품제조,가공업",북부산상사,3164100,41,1
201605,부산,03000008,S40101,개인,기타,개인기부자,3000000,3,1
201605,부산,03000008,S40101,개인,"식품제조,가공업",개인기부자,26250000,1,1
201605,부산,03000009,S40201,기업(개인사업자),"식품제조,가공업",뚜레쥬르 반여점,505400,19,1
201605,부산,03000009,S40201,기업(개인사업자),기타,(주)디앤디이,300140,9,1
201605,부산,03000009,S40201,단체,기타,해운대종합사회복지관,1014690,7,1
201605,부산,03000009,S40201,단체,기타,해운대라이온스클럽,1250000,1,1
201605,부산,03000009,S40201,단체,"식품제조,가공업",부산중앙청과,342000,1,1
201605,부산,03000009,S40201,단체,"식품제조,가공업",롯데삼동복지재단,5002600,15,1
201605,부산,03000009,S40201,단체,"식품제조,가공업",(주)동부청과,140000,1,1
201605,부산,03000009,S40201,기업(개인사업자),"식품제조,가공업",베니제과(코트도르 장산),921200,1,1
201605,부산,03000009,S40201,기업(개인사업자),"식품제조,가공업",데일리팡,6466900,1,1
201605,부산,03000009,S40201,기업(개인사업자),"식품제조,가공업",(주)오뚜기,5405395,44,1
201605,부산,03000002,S40301,기업(개인사업자),"식품제조,가공업",해비치제과점,1198300,1,1
201605,부산,03000002,S40301,단체,"식품 도,소매업",부산청과(주),321000,1,1
201605,부산,03000002,S40301,기업(개인사업자),"식품 도,소매업",황금농산,3033000,2,1
201605,부산,03000002,S40301,기업(개인사업자),"식품 도,소매업",대경에프엔비,2436000,1,1
201605,부산,03000002,S40301,기업(개인사업자),"식품제조,가공업",헤미르수산,3185000,1,1
201605,부산,03000007,S48201,기업(개인사업자),"식품 도,소매업",대원푸드서비스,5607900,233,1
201605,부산,03000007,S48201,기업(개인사업자),"식품 도,소매업",(주)오뚜기,2323100,2,1
201605,부산,03000007,S48201,기업(개인사업자),"즉석판매,제조가공업",빵장수단팥빵대연점,2835500,17,1
201605,부산,03000007,S48201,기업(개인사업자),"식품 도,소매업",오뜨베이커리,437500,5,1
201605,부산,03000007,S48201,기업(개인사업자),"즉석판매,제조가공업",더브레드,212800,6,1
201605,부산,03000007,S48201,기업(개인사업자),"식품제조,가공업",한탑,288000,1,1
201605,부산,03000007,S48201,단체,기타,남구청(주민지원과),1125000,1,1
201605,부산,03000007,S48201,단체,기타,나눔재단,600000,1,1
201605,부산,03000007,S48201,기업(개인사업자),"식품 도,소매업",에스엔에스식품,200000,1,1
201605,부산,03000001,S49001,기업(개인사업자),기타,롯데삼동복지재단,5011340,10,1
201605,부산,03000001,S49001,기업(개인사업자),"식품제조,가공업",가락상사,2222253,71,1
201605,부산,03000001,S49001,기업(개인사업자),"식품 도,소매업",(주)오뚜기,17853428,722,1
201605,부산,03000001,S49001,기업(개인사업자),"식품 도,소매업",북부산 상사,1930000,46,1
201605,부산,03000001,S49001,기업(개인사업자),"식품 도,소매업",진보상사(오뚜기),134068,50,1
201605,부산,03000010,S50101,개인,기타,개인기부자,75600,1,1
201605,부산,03000010,S50101,기업(개인사업자),"식품 도,소매업",다은상사,732280,57,1
201605,부산,03000010,S50101,기업(개인사업자),"즉석판매,제조가공업",파리바게트(다대삼환),2442600,23,1
201605,부산,03000010,S50101,기업(개인사업자),"식품제조,가공업",(주)오뚜기,1166499,80,1
201605,부산,03000010,S50101,기업(개인사업자),"즉석판매,제조가공업",르빵도쿄,150000,4,1
201605,부산,03000010,S50101,기업(개인사업자),"식품제조,가공업",선우어묵,212000,2,1
201605,부산,03000010,S50101,개인,일반가정,개인기부자,1083800,8,3
201605,부산,03000005,S50701,기업(개인사업자),기타,노코딩팜,1122600,25,1
201605,부산,03000005,S50701,기업(개인사업자),"식품제조,가공업",(주)롯데제과 부산진영업소,738720,1,1
201605,부산,03000005,S50701,기업(개인사업자),"식품제조,가공업",롯데삼동복지재단,4987600,10,1
201605,부산,03000005,S50701,기업(개인사업자),"식품제조,가공업",오뚜기,4745290,300,1
201605,부산,03000011,S51401,기업(개인사업자),"즉석판매,제조가공업",윤하섭베이커리,877800,11,1
201605,부산,03000011,S51401,개인,기타,개인기부자,1346950,15,4
201605,부산,03000011,S51401,기업(개인사업자),"식품 도,소매업",인디저트,949000,12,1
201605,부산,03000011,S51401,기업(개인사업자),"즉석판매,제조가공업",프레제구서점,33600,1,1
201605,부산,03000011,S51401,기업(개인사업자),"즉석판매,제조가공업",빵장수 단팥빵구서점,310000,5,1
201605,부산,03000011,S51401,기업(개인사업자),"식품제조,가공업",파리바게뜨 부산대점,704800,12,1
201605,부산,03000004,S51501,개인,"식품제조,가공업",개인기부자,226185,9,2
201605,부산,03000004,S51501,기업(개인사업자),"식품제조,가공업",삼진식품(주),600000,1,1
201605,부산,03000004,S51501,기업(개인사업자),"즉석판매,제조가공업",(주)오뚜기,652895,21,1
201605,부산,03000004,S51501,기업(개인사업자),"즉석판매,제조가공업",진보상사,544180,84,1
201605,부산,03000015,S51601,기업(개인사업자),"식품제조,가공업",부산새벽시장,1664000,7,1
201605,부산,03000015,S51601,기업(개인사업자),"식품제조,가공업",대일에스엔디,1468000,2,1
201605,부산,03000015,S51601,단체,기타,부산광역시사상구청,400000,1,1
201605,부산,03000015,S51601,기업(개인사업자),기타,일우산업,50600000,1,1
201605,부산,03000015,S51601,기업(개인사업자),기타,(주)비에스알엔디,10350000,1,1
201605,부산,03000015,S51601,기업(개인사업자),"식품제조,가공업",부산청과(주),495000,10,1
201605,부산,03000014,S58201,기업(개인사업자),"식품제조,가공업",파리바게뜨,2181700,27,1
201605,부산,03000014,S58201,단체,기타,(사)국제청소년복지연맹,1405400,1,1
201605,부산,03000014,S58201,개인,"식품 도,소매업",개인기부자,95000,3,1
201605,부산,03000011,S59201,기업(개인사업자),"식품 도,소매업",명호수산,350000,1,1
201605,부산,03000011,S59201,기업(개인사업자),"식품 도,소매업",장수식품,200000,1,1
201605,부산,03000011,S59201,기업(개인사업자),"식품 도,소매업",제주상회,566000,8,1
201605,부산,03000011,S59201,기업(개인사업자),"식품제조,가공업",용호상회,27000,1,1
201605,부산,03000011,S59201,기업(개인사업자),"식품 도,소매업",녹우원축산,180000,3,1
201606,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",고고커피,610500,1,1
201606,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",농업회사법인주식회사 한파밍,680000,1,1
201606,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",부산청과223번 황금농산,1056000,2,1
201606,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",이마트트레이더스 서면점,195420,1,1
201606,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",주)코스트코코리아,28237000,2,1
201606,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",주식회사 강서유통,2467000,3,1
201606,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",코카콜라음료 주식회사,1915560,1,1
201606,부산,03000013,S02501,개인,"식품제조,가공업",개인기부자,366000,1,1
201606,부산,03000013,S02501,기업(개인사업자),"식품제조,가공업",팔구어묵,71000,7,1
201606,부산,03000013,S02501,기업(개인사업자),"즉석판매,제조가공업",비알코리아(던킨도너츠 김해공장),12962836,2,1
201606,부산,03000013,S02501,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨(서면태화점),7555300,2,1
201606,부산,03000013,S02501,기업(개인사업자),"즉석판매,제조가공업",파리크라상(주) 연산베이킹,36668500,2,1
201606,부산,03000013,S02501,기업(개인사업자),"즉석판매,제조가공업",파리크라상(주)범일베이킹B/C,6491120,2,1
201606,부산,03000013,S02501,기업(개인사업자),"즉석판매,제조가공업",파리크라상(주)범일베이킹T/C,4765980,2,1
201606,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",(주)전주특산유통,280000,1,1
201606,부산,03000013,S02501,기업(개인사업자),"식품제조,가공업",동아오츠카(주) 남부산지점,230300,2,1
201606,부산,03000013,S02501,기업(개인사업자),"식품제조,가공업",(주)안신,20534400,1,1
201606,부산,03000013,S02501,기업(개인사업자),"식품제조,가공업",빵장수 단팥빵(연제시청점),2246000,18,1
201606,부산,03000001,S02601,기업(개인사업자),"식품제조,가공업",파리바게뜨 중앙역점,816000,8,1
201606,부산,03000001,S02601,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 남포점,2592940,30,1
201606,부산,03000001,S02601,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 대청점,1450740,27,1
201606,부산,03000001,S02601,기업(개인사업자),"식품제조,가공업",프랑가스트,8428000,30,1
201606,부산,03000001,S02601,기업(개인사업자),"즉석판매,제조가공업",비엔씨 제과,100000,1,1
201606,부산,03000001,S02601,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 광복점,929800,10,1
201606,부산,03000001,S02601,개인,"식품 도,소매업",개인기부자,874600,4,1
201606,부산,03000002,S02701,기업(개인사업자),"식품제조,가공업",모젤과자점,156500,1,1
201606,부산,03000002,S02701,기업(개인사업자),"식품제조,가공업",비비큐대신점,238000,1,1
201606,부산,03000002,S02701,기업(개인사업자),"식품제조,가공업",시민제과,288900,1,1
201606,부산,03000002,S02701,기업(개인사업자),"식품제조,가공업",파리바게트 아미동점,1249500,13,1
201606,부산,03000002,S02701,기업(개인사업자),"식품 도,소매업",파리바게트 부산역사점,7535600,7,1
201606,부산,03000002,S02701,기업(개인사업자),식품 접객업,새벽찬,213840,1,1
201606,부산,03000002,S02701,기업(개인사업자),식품 접객업,송도파리바게트,95500,2,1
201606,부산,03000002,S02701,단체,"즉석판매,제조가공업",파리바게트(동대신점),755500,7,1
201606,부산,03000003,S02801,기업(개인사업자),"식품제조,가공업",(주)KT에스테이트,893700,18,1
201606,부산,03000003,S02801,단체,"즉석판매,제조가공업",루반도르 제과점,1579500,13,1
201606,부산,03000003,S02801,기업(개인사업자),"식품제조,가공업",뚜레쥬르 부산진역점,520000,10,1
201606,부산,03000003,S02801,단체,"즉석판매,제조가공업",(주) 롯데리아 크리스피크림 서면점,982217,30,1
201606,부산,03000003,S02801,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 부산범냇골점,1932900,26,1
201606,부산,03000003,S02801,기업(개인사업자),"식품제조,가공업",주식회사 비엔씨제과 초량점,3103500,14,1
201606,부산,03000003,S02801,기업(개인사업자),"식품제조,가공업",임준희(파리바게뜨 금융단지점),4177400,29,1
201606,부산,03000004,S02901,기업(개인사업자),"식품제조,가공업",파리바게뜨 동삼점,944600,1,1
201606,부산,03000004,S02901,기업(개인사업자),"식품제조,가공업",던킨도너츠(동삼점),47800,2,1
201606,부산,03000004,S02901,단체,집단 급식소,부산체육고등학교,1160000,1,1
201606,부산,03000004,S02901,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 영도남항점,1039800,3,1
201606,부산,03000004,S02901,기업(개인사업자),"즉석판매,제조가공업",(주)롯데리아크리스피크림부산롯데광복점,430066,2,1
201606,부산,03000004,S02901,기업(개인사업자),"식품제조,가공업",서울떡집,1200000,4,1
201606,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",파리바게트 가야현대점,2060200,1,1
201606,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",파리바게트 가야벽산점,1275500,1,1
201606,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",주형환 베이커스,1897600,1,1
201606,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",신동석베이커리,1323300,1,1
201606,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",빠리지엥,2371600,1,1
201606,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",뚜레쥬르 서면점,2324953,1,1
201606,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",파리바게트 초읍대공원점,1199700,1,1
201606,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",파리바게트 당감쌍용점(현재),988720,1,1
201606,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",파리바게트(화승점),510800,2,1
201606,부산,03000005,S03001,기업(개인사업자),기타,티볼리,1355500,1,1
201606,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",빵장수단팥빵정관점,1970000,2,1
201606,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",파리바게트명륜점,855600,12,1
201606,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",파리바게뜨(동래역점),1240900,2,1
201606,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",코숑과자점(안락점),1791900,21,1
201606,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",코숑과자점(명륜점),841300,26,1
201606,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",한아름푸드,785000,12,1
201606,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",빚은 부산수안역점,137700,3,1
201606,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",비에스푸드,2500000,1,1
201606,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",박성룡과자점,1415700,2,1
201606,부산,03000006,S03101,기업(개인사업자),"식품 도,소매업",복편미가,195600,4,1
201606,부산,03000006,S03101,단체,"식품제조,가공업",복떡방,191000,5,1
201606,부산,03000006,S03101,단체,"즉석판매,제조가공업",마르메종과자점,410000,4,1
201606,부산,03000006,S03101,단체,"즉석판매,제조가공업",블랑제리오감,155600,3,1
201606,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",빵굽는사람들(하나로),836500,19,1
201606,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",코트도르,635300,8,1
201606,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",파리바게트 대연점,1147400,17,1
201606,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",파리바게트 대연혁신점,264300,13,1
201606,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",파리바게트 성모점,1083200,22,1
201606,부산,03000007,S03201,기업(개인사업자),"식품 도,소매업",동명식육식당,700000,1,1
201606,부산,03000007,S03201,단체,"즉석판매,제조가공업",파리바게트 경성대점,5806100,30,1
201606,부산,03000007,S03201,단체,"식품 도,소매업",자연드림,18800,1,1
201606,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",메츠과자점,744300,12,1
201606,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",LG메트로시티 파리바게뜨,1923700,25,1
201606,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",쉴이네슈가,86800,2,1
201606,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",(주) 오뚜기,80149,2,1
201606,부산,03000008,S03301,단체,"즉석판매,제조가공업",파리바게트화명율리점(박태숙),800100,18,1
201606,부산,03000008,S03301,단체,"즉석판매,제조가공업",파리바게트(화명대림점)박태숙,1062000,21,1
201606,부산,03000008,S03301,단체,"즉석판매,제조가공업",파리바게트(신만덕점)강병민,810000,20,1
201606,부산,03000008,S03301,단체,"즉석판매,제조가공업",파리바게트(덕천점)직영,5857200,27,1
201606,부산,03000008,S03301,단체,"즉석판매,제조가공업",뚜레쥬르(덕천점),1583300,18,1
201606,부산,03000008,S03301,단체,"식품제조,가공업",래심,990500,25,1
201606,부산,03000008,S03301,기업(개인사업자),"식품 도,소매업",제경상사,623000,1,1
201606,부산,03000008,S03301,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨화명도시그린점,486700,19,1
201606,부산,03000008,S03301,기업(개인사업자),"즉석판매,제조가공업",자연드림 화명점,384080,14,1
201606,부산,03000008,S03301,기업(개인사업자),"즉석판매,제조가공업",앙브와즈 (최미화),111000,3,1
201606,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",프레제(화명점),375200,13,1
201606,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",천부수산,3040000,2,1
201606,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",Gs마트(만덕백양점),203571,15,1
201606,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",미니크로아프레,854500,18,1
201606,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",마비스 커피,848800,17,1
201606,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",더브레드(신만덕),19000,1,1
201606,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",드래곤과자점(만덕),1974800,21,1
201606,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",뚜레쥬르(만덕백양점),1199900,20,1
201606,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",마들렌 과자점,59000,2,1
201606,부산,03000009,S03401,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 해운대센텀점,159400,2,1
201606,부산,03000009,S03401,기업(개인사업자),"즉석판매,제조가공업",파리바게트 마린점,1352400,15,1
201606,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",빵장수단팥빵,4006100,19,1
201606,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",베이킹타임 재송점,3320100,25,1
201606,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",마조아 베이커리,150000,4,1
201606,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",뚜레쥬르 장산역점,2268485,30,1
201606,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",S&J 베이커리,786000,8,1
201606,부산,03000009,S03401,기업(개인사업자),"즉석판매,제조가공업",파리바게트 반여점,1671000,19,1
201606,부산,03000009,S03401,기업(개인사업자),"즉석판매,제조가공업",프럼 준,81000,2,1
201606,부산,03000009,S03401,기업(개인사업자),"식품 도,소매업",자연드림 좌동점,390600,19,1
201606,부산,03000009,S03401,단체,"식품제조,가공업",라메종드쇼콜라,210000,5,1
201606,부산,03000009,S03401,단체,"식품제조,가공업",롤링핀 센텀점,2723300,21,1
201606,부산,03000009,S03401,단체,"식품제조,가공업",윤베이커리,1493400,14,1
201606,부산,03000009,S03401,단체,"식품제조,가공업",파리바게트 장산현대점,347800,4,1
201606,부산,03000009,S03401,단체,"즉석판매,제조가공업",파리바게뜨 좌동,1461100,30,1
201606,부산,03000009,S03401,단체,"식품 도,소매업",파티세리 곽,715000,26,1
201606,부산,03000009,S03401,기업(개인사업자),"즉석판매,제조가공업",그랑제리 마린시티점,783200,13,1
201606,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",플라잉스콘,1187900,16,1
201606,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",파리바게트 해운대수비점,1051600,20,1
201606,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",파리바게트 재송점,2458400,21,1
201606,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",아슬란,2229200,17,1
201606,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",(X)파리바게트 다대롯데점,448300,20,1
201606,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",키다리아저씨,415300,12,1
201606,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",대광F&C,13484460,1,1
201606,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",CJ제일제당,18900000,7,1
201606,부산,03000010,S03501,단체,"즉석판매,제조가공업",파리바게뜨다대본동점,272500,8,1
201606,부산,03000010,S03501,단체,"즉석판매,제조가공업",파리바게뜨 하단오거리점,335200,8,1
201606,부산,03000010,S03501,단체,"즉석판매,제조가공업",파리바게뜨 하단역점,124500,9,1
201606,부산,03000010,S03501,단체,"즉석판매,제조가공업",파리바게뜨 당리사거리점(입력하지 말것),360300,19,1
201606,부산,03000010,S03501,단체,"즉석판매,제조가공업",파리바게뜨 괴정 동양점,920300,20,1
201606,부산,03000010,S03501,기업(개인사업자),식품 접객업,빵내음가득한오후,1161700,14,1
201606,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",호산나떡향기,100000,1,1
201606,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",파리파게뜨다대현대점,441700,19,1
201606,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",파리바게트(동아대점),1023000,21,1
201606,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨장림시장점,164300,15,1
201606,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 몰운대점,446300,19,1
201606,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 당리 점,40200,1,1
201606,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",앙또르 과자점,1598700,14,1
201606,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",파리바게뜨(사하점),1074100,21,1
201606,부산,03000011,S03601,기업(개인사업자),"식품제조,가공업",살롱드보네,4884000,24,1
201606,부산,03000011,S03601,기업(개인사업자),"식품제조,가공업",빵뺑팡,1645300,17,1
201606,부산,03000011,S03601,기업(개인사업자),"식품제조,가공업",뚜레쥬르부산대푸르지오점,840000,14,1
201606,부산,03000011,S03601,기업(개인사업자),"식품제조,가공업",던킨도너츠 금정롯데마트,146200,6,1
201606,부산,03000011,S03601,기업(개인사업자),"식품제조,가공업",파리바게뜨금정점,748900,18,1
201606,부산,03000011,S03601,기업(개인사업자),"식품제조,가공업",파리바게트 부산대역앞점,512500,5,1
201606,부산,03000011,S03601,기업(개인사업자),"식품 도,소매업",(주)지에스리테일 남산점,824077,22,1
201606,부산,03000011,S03601,기업(개인사업자),"식품 도,소매업",(주)쿱스토어 부산 구서점(0017),248130,3,1
201606,부산,03000011,S03601,기업(개인사업자),식품 접객업,투썸플레이스두실점,372000,8,1
201606,부산,03000011,S03601,단체,"식품제조,가공업",(주) 아이젠푸드,350000,1,1
201606,부산,03000011,S03601,단체,"식품제조,가공업",주식회사  The,483000,1,1
201606,부산,03000011,S03601,기업(개인사업자),"식품제조,가공업",파리바게뜨 구서역점,619400,8,1
201606,부산,03000011,S03601,기업(개인사업자),"식품제조,가공업",이흥용 과자점,3814500,26,1
201606,부산,03000012,S03701,기업(개인사업자),기타,파리바게트 명지퀸덤점(2015),1176000,18,1
201606,부산,03000012,S03701,기업(개인사업자),기타,크리스피크림부산명지점,491184,4,1
201606,부산,03000012,S03701,기업(개인사업자),"식품 도,소매업",자연드림,897290,19,1
201606,부산,03000012,S03701,기업(개인사업자),"식품 도,소매업",민주푸드써비스,4375000,11,1
201606,부산,03000012,S03701,기업(개인사업자),"식품 도,소매업",(주)오뚜기,4372000,82,1
201606,부산,03000012,S03701,기업(개인사업자),"식품제조,가공업",파리바게트(국제신도시),625765,5,1
201606,부산,03000012,S03701,기업(개인사업자),"식품 도,소매업",(주)신화팝빌리지,3985200,1,1
201606,부산,03000012,S03701,기업(개인사업자),"식품제조,가공업",파리바게트 부산신호점,133100,5,1
201606,부산,03000012,S03701,기업(개인사업자),"식품제조,가공업",(주)영산레저개발 던킨도너츠,833700,9,1
201606,부산,03000012,S03701,기업(개인사업자),"식품제조,가공업",(주) 롯데리아-크리스피크림도넛 하단,364938,13,1
201606,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",파리바게트 교대점,86000,1,1
201606,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",파리바게뜨(연산연일),1591500,1,1
201606,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",파리바게뜨 거제시장점,1315000,1,1
201606,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",임형민 과자점,351000,1,1
201606,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",이흥용과자점,3279700,1,1
201606,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",빠리장제과점,880500,1,1
201606,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",더브레드,1377900,1,1
201606,부산,03000013,S03801,개인,식품 접객업,개인기부자,834100,1,1
201606,부산,03000013,S03801,개인,"식품제조,가공업",개인기부자,505300,1,1
201606,부산,03000013,S03801,기업(개인사업자),식품 접객업,파리바게트 부산시청점,430300,1,1
201606,부산,03000013,S03801,기업(개인사업자),식품 접객업,던킨도너츠홈플러스아시아드점,156900,1,1
201606,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",파리바게트(연동점),1941200,1,1
201606,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",파리바게트(삼성),601700,14,1
201606,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",파리바게트(망미점),256800,9,1
201606,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",코트도르제이피,286000,1,1
201606,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",자연드림 남천점,152500,5,1
201606,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",빵장수 단팥빵 수영광안점,340000,6,1
201606,부산,03000014,S03901,단체,"식품제조,가공업",김영표과자점,289700,5,1
201606,부산,03000014,S03901,개인,"식품제조,가공업",개인기부자,1617300,20,1
201606,부산,03000014,S03901,기업(개인사업자),"식품 도,소매업",뚜레쥬르(대남),702350,8,1
201606,부산,03000014,S03901,기업(개인사업자),"식품 도,소매업",구자윤제과점,820600,4,1
201606,부산,03000014,S03901,기업(개인사업자),"즉석판매,제조가공업",롤링핀,1642800,10,1
201606,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",페팽과자점,662800,11,1
201606,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",파리바게트(수변),397900,6,1
201606,부산,03000015,S04001,기업(개인사업자),"식품 도,소매업",(주)지에스리테일 신주례점,1235526,1,1
201606,부산,03000015,S04001,기업(개인사업자),"식품제조,가공업",김충호 과자점,1883200,1,1
201606,부산,03000015,S04001,기업(개인사업자),"식품제조,가공업",빵장수단팥빵,446800,15,1
